customer_id,customer_name,email,phone,address,area,pincode,registration_date,customer_segment,total_orders,avg_order_value
32809328,Oeshi Raghavan,kiaan42@example.net,912065888517,"905
Patla
Alappuzha-788495",Chittoor,117692,2024-02-09,Premium,19,1525.5
32830199,Abhimanyu Suri,kalaarya@example.com,916646218510,"11/864
Ganesan Nagar
Thoothukudi 654016",Aizawl,531804,2024-08-27,Premium,2,680.1099853515625
32868927,Anjali Lala,maanasgarg@example.org,912496754123,"59/920, Chhabra Chowk, Udaipur-321781",Karimnagar,28876,2023-04-13,New,19,926.6799926757812
32929817,Vedika Devi,jbehl@example.com,910623696646,"63/70, Upadhyay Marg
Aligarh-889085",Muzaffarpur,339447,2024-08-26,Regular,4,468.7799987792969
32987624,Dalaja Arora,calebsengupta@example.com,912671590893,"46/767
Chacko Chowk
Arrah 424009",Jabalpur,399897,2023-04-05,Premium,15,902.6099853515625
33034249,Lavanya Hari,aarini44@example.org,911138185119,"H.No. 62
Padmanabhan Road
Raebareli 131857",Bhind,684458,2024-10-19,Inactive,5,861.5499877929688
33280073,Yuvraj Lad,saanvimandal@example.org,911655001265,"909
Krishnamurthy Circle
Nizamabad 447824",Tadepalligudem,102918,2023-07-01,Inactive,17,1537.469970703125
33295496,Imaran Chaudry,janyasaha@example.net,912342967640,"88/372, Gera Zila, Tiruchirappalli-103051",Haldia,234933,2024-01-12,Premium,14,1136.1700439453125
33331259,Leena Deol,nitesh33@example.com,917107649413,"74/973
Kashyap Circle
Hapur 323439",Saharsa,14967,2024-08-07,Inactive,7,1559.219970703125
33370343,Yachana Bava,ohans@example.com,917326851045,"44/197
Dash Street, Tinsukia 305622",Ratlam,893977,2024-07-07,Premium,20,999.0399780273438
33394166,Dakshesh Lad,panditkritika@example.com,911665869983,"04/08, Comar Street
Hindupur 886323",Surendranagar Dudhrej,78491,2024-10-03,New,10,282.6300048828125
33472376,Krisha Misra,khannayoshita@example.org,911613537998,"87/134, Sankaran Road, Darbhanga 261333",Bardhaman,123186,2024-01-16,Premium,11,1704.1400146484375
33481252,Ishaan Naidu,vedika57@example.net,917490197530,"86
Prabhakar Marg
Medininagar 968738",Noida,51896,2024-08-18,Premium,8,1438.75
33533919,Anamika Ghosh,lakshit76@example.org,914421448140,"H.No. 56, Brahmbhatt Zila
Jhansi-815364",Gulbarga,777861,2024-10-22,New,3,678.239990234375
33544355,Aarnav Nayak,oscar01@example.com,915000656642,"015, Pandey Ganj
Karawal Nagar-700071",Sri Ganganagar,737494,2023-08-30,Premium,2,1083.949951171875
33574338,Prisha Bahl,venkateshowen@example.org,914860121846,"58/15
Dash Path, Pali-217275",Thiruvananthapuram,139810,2023-08-12,Inactive,8,830.2999877929688
33608451,Lohit Dugar,vgera@example.net,912059024117,"666, Magar Street
Udupi 424461",Madurai,317235,2023-05-19,Inactive,5,774.6500244140625
33617546,Harrison Edwin,kapurtristan@example.org,915693598058,"084, Arora, Asansol-794979",Bhopal,755104,2024-09-24,New,12,239.1999969482422
33651554,Madhav Sridhar,ishababu@example.org,918485234953,"25/998, Date Marg
Amroha 740213",Saharsa,202775,2024-09-06,New,18,697.1300048828125
33658749,Anjali Varty,bedidalbir@example.org,918590440985,"H.No. 37
Wagle Marg
Bongaigaon 438069",Ahmednagar,877365,2024-03-11,Inactive,6,547.780029296875
33671354,Veda Chhabra,sawhneyishanvi@example.net,912399510598,"45/125
Lala
Ratlam 745782",Bijapur,189078,2024-09-26,Inactive,12,1908.1199951171875
33675108,Yagnesh Patel,fraja@example.org,911694173612,"H.No. 105
Thaker Road, Kurnool-283377",Jalgaon,128202,2023-12-03,Inactive,20,1281.1500244140625
33685414,Nidhi Swaminathan,lajitasawhney@example.net,910746524213,"336, Nigam Nagar
Giridih-512900",Miryalaguda,269887,2024-03-09,Regular,8,1679.22998046875
33706378,Michael Dugar,cherianchakradev@example.org,918729359769,"149
Baria Chowk
Indore 240558",Mehsana,601242,2023-09-02,New,16,1110.010009765625
33741801,Girindra Nadig,quincy72@example.com,914542185729,"106
Bhatt Street, Jamshedpur 915471",Ratlam,626892,2024-01-27,New,16,1249.1500244140625
33829924,Jeevika Sami,chhabranisha@example.org,910108011104,"61/245
Seth Circle
Guna 980948",Kanpur,182213,2023-12-18,New,18,615.52001953125
33871107,Aarav Rout,vermachaaya@example.com,918142114903,"75
Bhandari Chowk
North Dumdum 088637",Thiruvananthapuram,837790,2024-11-02,Inactive,8,513.0700073242188
33998721,Aahana Naik,rakshabahri@example.org,915366695062,"H.No. 71, Khalsa Chowk
Warangal 517087",Bhilai,702364,2024-02-11,New,8,245.83999633789062
34073080,Pushti Gour,rdoshi@example.org,918446066369,"31
Kant
Sikar 368740",Thrissur,227379,2023-05-04,Regular,10,1285.1800537109375
34074184,Nakul Din,rajagopalisha@example.com,916344120128,"22/51
Nagy Nagar, Kolkata-282673",Bangalore,401130,2024-03-30,New,18,1988.77001953125
34095555,Charan Misra,leena91@example.org,910127468497,"72/930, Amble Road, Kalyan-Dombivli 395063",Raiganj,561007,2023-09-07,Premium,9,1536.280029296875
34156884,Rachita Lal,savantwarda@example.com,916220051464,"96/155
Srivastava Ganj, Farrukhabad 800537",Kolkata,769142,2023-06-02,Regular,14,877.6500244140625
34237583,Ishwar Chand,mitalwidisha@example.net,914460661311,"37/02
Ganguly Circle
Barasat-737778",Hapur,769474,2024-09-08,New,1,231.42999267578125
34281470,Yash Johal,deygautam@example.com,910048240066,"H.No. 14, Sunder Road, Silchar-024619",Kharagpur,963652,2024-01-10,Premium,11,1787.8199462890625
34297405,Jack Babu,sherekevin@example.net,912483521197,"677
Modi Zila
Patiala-529796",Saharanpur,49880,2023-12-13,New,1,1688.72998046875
34381941,Oeshi Thaman,bahriishanvi@example.net,913236868087,"42, Sawhney Marg, Bhubaneswar-711454",Malegaon,348234,2023-07-13,Inactive,10,1753.3800048828125
34425723,Vasatika Saini,prisha41@example.net,918485690247,"678
Chakrabarti Nagar, Singrauli 814024",Saharanpur,247144,2023-09-10,Regular,14,873.219970703125
34526442,Harita Chatterjee,gaurika82@example.com,911099088799,"H.No. 249, Malhotra
Ghaziabad-893659",Raipur,674102,2023-09-27,Regular,14,1956.449951171875
34526570,Falak Edwin,jalsasetty@example.com,915953004076,"H.No. 240
Dhar Marg
Bhagalpur-524099",Mysore,369619,2024-07-29,New,19,847.760009765625
34567918,Meghana Ranganathan,laban62@example.net,919615987741,"33, Gupta Marg
Jalna-802641",Latur,550475,2024-10-09,Inactive,13,271.489990234375
34580200,Unni Dara,janyamisra@example.org,916863976622,"26/93
Hans Ganj
Madurai-579587",Bally,46262,2024-06-04,Premium,2,1418.510009765625
34588087,Tanmayi Vyas,mishravinaya@example.com,916010257566,"H.No. 24
Uppal Road
Chandigarh 908113",Shimla,385345,2023-05-16,New,11,1341.1400146484375
34655710,Abeer Ravel,orindernatarajan@example.net,910109844401,"54, Agrawal, Katni-364063",Katihar,161040,2024-09-16,Inactive,1,1620.1600341796875
34657654,Vidhi Devi,zaid59@example.com,911799003085,"95, Srivastava Road, Rourkela 177189",Ramgarh,189096,2024-06-24,Inactive,18,1243.1800537109375
34668988,Wishi Varughese,damyanti67@example.net,916060129082,"68/391, Raval
Belgaum 624810",Nagpur,723012,2023-08-10,Inactive,3,534.3699951171875
34697768,Omaja Oak,tripti84@example.net,915048960122,"41, Bajwa Zila, Sangli-Miraj & Kupwad-859767",Aurangabad,37920,2023-03-17,Regular,13,1965.199951171875
34713143,Ganga Sabharwal,mugdhamannan@example.org,919384952181,"91/992
Sanghvi Path
Raipur-230614",Jehanabad,759217,2024-08-03,Premium,16,1380.199951171875
34755436,Jatin Ramachandran,naveen22@example.org,913760572477,"440
Chakraborty, Raipur-544802",Kolkata,370073,2023-06-01,New,10,622.5900268554688
34761418,Nitesh De,faraj44@example.net,916028349053,"14/45, Mander Path
Narasaraopet 297200",Bhilwara,401933,2024-08-19,New,6,1729.8299560546875
34768050,Ekalinga Dixit,ojas67@example.com,912167772234,"H.No. 66, Walia Street, Thoothukudi-930293",Dhanbad,35987,2023-11-21,Inactive,17,1358.510009765625
34787383,Ekbal Talwar,jyotisethi@example.com,914349309978,"07, Gopal Ganj
Bhimavaram 958877",Anantapur,29302,2024-10-12,Premium,17,292.4100036621094
34835738,Vrinda Mutti,wableyashoda@example.net,910828498011,"H.No. 369, Dubey Path
Udupi-085926",Jalna,891610,2023-08-13,Premium,9,1210.3599853515625
34839913,Gaurika Dayal,vyanjana32@example.net,918422408574,"10
Mander Nagar
Bhiwandi-083761",Belgaum,552859,2024-08-12,Regular,4,1706.8900146484375
34853377,William Dutta,ktandon@example.net,918007533944,"H.No. 165
Madan Zila, Ambarnath 801685",Nanded,986269,2023-06-04,Premium,8,732.530029296875
34897081,Kamala Dasgupta,bhaktabhavika@example.org,918893858583,"33, Uppal Chowk, Mysore-453952",Shahjahanpur,647500,2023-07-22,Premium,18,425.9200134277344
35049420,Udarsh Mangal,zpatil@example.org,916564243819,"42/738
Dhawan Road
Nagpur 697513",Madanapalle,720562,2023-03-25,Regular,7,1660.5400390625
35133191,Ojasvi Sha,vrittinanda@example.org,913575822397,"09/440, Chandra Ganj
Bhalswa Jahangir Pur 958886",Loni,791176,2024-10-22,Regular,14,406.2099914550781
35144658,Tristan Gulati,bakshielijah@example.com,915537161731,"45/00, Sabharwal Zila, Dhule-908832",Bilaspur,256023,2024-01-27,Premium,8,433.1099853515625
35156679,Chakradev Verma,vincent13@example.com,910123070760,"71/96, Amble Circle, Panvel-979863",Etawah,954583,2024-01-07,Premium,8,1412.4000244140625
35237846,Bakhshi Varkey,baljiwan77@example.org,914233248210,"54/322
Prakash Circle
Nanded-846263",Guna,546699,2023-09-11,Premium,20,1968.6500244140625
35278126,Harinakshi Arya,agara@example.org,914200557657,"79/328
Prakash Zila
Sirsa 377650",Tumkur,365840,2023-12-24,Premium,12,1956.5699462890625
35302195,Garima Chahal,wyatt01@example.com,915011795455,"467
Bains Ganj
Allahabad-875803",Maheshtala,476166,2023-04-03,New,16,420.19000244140625
35349582,Raksha Kalla,qvohra@example.net,911616073929,"159, Sahni Circle, Panihati 063296",Bhilai,563148,2024-01-28,Premium,6,932.8499755859375
35358395,Hiral Kumar,yadavxalak@example.net,912099208879,"H.No. 835
Sahota Street
Ramagundam 303158",Dindigul,587334,2023-10-05,Inactive,12,787.280029296875
35402531,Eta Gola,khareurishilla@example.com,911088654783,"H.No. 24
Khalsa Nagar
Kalyan-Dombivli-228271",Kulti,872429,2023-06-04,New,11,1808.300048828125
35420673,Anika Agrawal,ymukhopadhyay@example.com,913516247132,"H.No. 261
Chatterjee Ganj
Jalgaon-635598",Chennai,472044,2023-10-16,Premium,19,501.9800109863281
35434373,Pushti Pandya,deolanmol@example.org,915821281977,"29/21
Pau, Mau 854346",Aurangabad,407353,2023-07-30,Premium,9,368.7099914550781
35435896,Abhiram Tiwari,rachana11@example.net,913751673950,"22, Anne Chowk
Uluberia 647085",Dehradun,920849,2023-09-08,Premium,9,338.6199951171875
35455991,Aryan Balakrishnan,sibalamruta@example.net,913887801412,"H.No. 610
Karan Zila
Cuttack-600633",Tezpur,504712,2023-04-02,New,14,1984.56005859375
35459748,Ekbal Dasgupta,kchaudhary@example.org,910020908360,"88/275
Dasgupta Ganj, Giridih 295131",Firozabad,635776,2024-01-29,Inactive,12,288.2900085449219
35554129,Darika Natarajan,wahabmisra@example.com,915987778693,"84, Golla
Ghaziabad 458388",Alappuzha,464641,2024-08-11,Premium,15,1226.8800048828125
35690581,Sachi Jani,janyabadami@example.com,910790598170,"H.No. 08, Setty, Raipur 629247",Gorakhpur,538003,2023-04-12,Inactive,15,1603.1600341796875
35705377,Wahab Bobal,ybajaj@example.net,916852008649,"H.No. 592, Gour Marg
Bettiah-550001",Tumkur,31549,2023-04-26,Regular,8,1250.3699951171875
35782051,Ekiya Mital,deygaurav@example.net,917434858324,"31/25
Narayan, Rampur 164546",Mango,523577,2023-11-26,New,1,1090.280029296875
35812567,Xalak Sood,khuranaurmi@example.com,912216882380,"H.No. 444
Varma Marg
Hazaribagh-735198",Bikaner,668122,2024-06-25,Regular,6,1313.8900146484375
35826539,Widisha Kapur,dharmohammed@example.org,911771548263,"97/832
Bhagat
Silchar-117534",Deoghar,81838,2024-08-28,New,6,1155.1199951171875
35885052,Aadhya Ravi,urmibedi@example.org,917577557825,"20/26
Kuruvilla Road, Pondicherry-851116",Bhiwandi,745674,2023-09-24,Inactive,1,1838.8699951171875
35912599,Neha Atwal,sacharindali@example.org,912515095063,"65, Purohit Path, Jamalpur-094676",Bilaspur,525952,2024-05-08,Regular,16,461.95001220703125
35988028,Tejas Char,ekaraj79@example.org,911918583375,"860
Palla Road
Imphal-322818",Naihati,996267,2024-08-31,Premium,6,898.52001953125
36142455,Rushil Walla,tristannarang@example.org,917860508650,"52, Toor Circle, Bhagalpur 502939",Katni,388331,2023-03-19,Premium,6,1476.25
36146306,Aryan Ghose,brahmbhattvihaan@example.net,913834021286,"422
Salvi
Panchkula 451977",Pallavaram,767176,2023-11-10,Regular,19,828.1400146484375
36222767,Alka Behl,revakrishna@example.net,917824182684,"H.No. 34
Rau Circle, Indore-735262",Mango,124336,2023-05-12,Inactive,7,478.17999267578125
36400756,Rayaan Nayak,mallguneet@example.org,913987599210,"441
Basak, Jamalpur 091680",Bidar,984457,2023-04-04,Inactive,19,721.4099731445312
36428139,Hemani Ben,reva92@example.com,914591296611,"H.No. 45
Maharaj Circle, Bardhaman-464292",Nagaon,993212,2024-04-09,Premium,15,619.6900024414062
36462363,Samaksh Mandal,warjas57@example.com,915971311538,"31
Sidhu Marg
Berhampur-389160",Dhanbad,649341,2024-10-31,Inactive,16,747.5499877929688
36517334,Ria Dua,akshay40@example.com,919591362787,"16/46
Karan Nagar, Karaikudi 841373",Naihati,886615,2024-03-30,Premium,19,1603.1400146484375
36578947,Ekansh Madan,gdeep@example.org,914202237352,"70/297
Krishnan Path
Dindigul 513144",Ranchi,68770,2023-04-08,New,18,1698.5400390625
36587003,Amaira Nagi,jdeo@example.org,916612634980,"494, Shukla Path
Nizamabad 528423",Tumkur,471550,2023-03-31,New,5,1759.739990234375
36675827,Xiti Chowdhury,naksh47@example.com,919583780426,"47/62, Dhar, Jaipur-105116",Patiala,230470,2024-10-07,Inactive,15,1143.030029296875
36737539,Leena Naidu,harinakshi40@example.net,912870152408,"14/24
Tandon Path, Madurai 446998",Gwalior,671833,2024-02-06,Inactive,9,1636.27001953125
36774480,Ria Jha,alkaseth@example.com,918558102414,"H.No. 278, Ghosh Chowk, Berhampur 028827",Gandhidham,492281,2024-09-15,Regular,6,1470.9300537109375
36833857,Omya Banik,jeet65@example.org,914224626112,"19
Dada Marg, Hajipur-162049",Silchar,319422,2024-02-26,Premium,7,1882.1800537109375
36885115,Agastya Contractor,swaminathanranbir@example.org,912272749423,"24
Peri Circle
Bellary-534501",Latur,930913,2023-04-22,Regular,7,1248.239990234375
36998375,Yatin Mammen,william17@example.net,912614802536,"54/801, Iyengar Path
Proddatur-802798",Tirupati,153951,2024-05-29,Inactive,11,1231.9100341796875
37054866,Avi Sodhi,guhawarjas@example.net,919236914054,"89
Tak Marg, Mangalore 446678",Guntur,224009,2024-04-30,Regular,2,1503.5400390625
37095171,Ira Soni,oviyadada@example.net,913564125856,"97/289
Ganguly Street, Amritsar 338128",Guna,294022,2023-12-04,Inactive,10,1680.97998046875
37183511,Neel Minhas,upma50@example.net,916989909809,"55
Rout Chowk
Bardhaman-834635",Gopalpur,231644,2024-07-29,New,13,1855.0400390625
37227953,Madhav Raghavan,iacharya@example.org,919920618347,"H.No. 625
Bhat Zila, Sambhal 832470",Pune,970382,2024-09-11,Inactive,4,500.75
37245065,Ishani Dhillon,abhiramagate@example.net,919828958601,"83, Grover
Raichur 632370",Dibrugarh,796944,2024-07-21,Inactive,16,1556.0699462890625
37288781,Kritika Narayan,fyadav@example.org,911211577415,"H.No. 217, Bhattacharyya Zila, Kalyan-Dombivli-066025",Tadepalligudem,355069,2023-08-04,New,1,1609.239990234375
37309023,Dominic Dutt,msule@example.net,910605657715,"88/43
Sunder Zila
Dibrugarh-657473",Guntur,716024,2023-12-05,Premium,10,1270.3800048828125
37362180,Praneel Mangat,pben@example.com,912893628900,"28/28, Sandal Marg, Purnia-889918",Visakhapatnam,826795,2023-08-17,Regular,11,1638.6600341796875
37379797,Aashi Majumdar,omkaarmemon@example.org,918469785566,"18/571, Choudhury Path
Kishanganj-139131",Jalna,627760,2024-08-24,Inactive,6,1167.449951171875
37551429,Diya Chand,tbaria@example.net,915961358441,"15, Sethi Zila, Noida-862506",Khandwa,773280,2023-03-22,Regular,6,1136.030029296875
37556526,Anjali Varkey,triveni48@example.org,916293872154,"H.No. 66, D’Alia Zila
Muzaffarpur-364745",Farrukhabad,243420,2024-06-14,Inactive,18,1200.1800537109375
37633848,Samuel Banerjee,shettyfaris@example.com,917563731259,"119
Seth Nagar
Mumbai 912897",Kharagpur,622019,2023-08-27,Premium,20,1237.5699462890625
37691544,Onkar Devan,bmane@example.com,914827774859,"57/859, Desai Chowk, Varanasi-296853",Darbhanga,210271,2024-10-15,Inactive,15,1599.4599609375
37702698,Joshua Bajaj,theodoretalwar@example.com,912404294208,"99, Narayanan Street
Shivpuri 766228",Bareilly,845884,2023-11-13,New,12,1727.4100341796875
37759707,Jhalak Venkataraman,zachariavasana@example.org,914291372627,"H.No. 774
Borah Nagar, Surat-338543",Sultan Pur Majra,626543,2023-10-02,Premium,12,924.0599975585938
37802267,Lipika Jha,luke49@example.net,916541449697,"65/44, Aggarwal Chowk, Aurangabad-943415",Orai,693570,2023-11-24,New,4,594.8699951171875
37904682,Krisha Shere,ssarin@example.org,913917558935,"209, Hegde Ganj
Bidhannagar 176217",Bhimavaram,730139,2024-10-03,Premium,20,567.6500244140625
37915052,Ayush Kade,tbajaj@example.net,919356903921,"63
Khanna Road, Kadapa-270217",Jalna,215907,2023-11-16,Regular,10,1499.1600341796875
37926207,Pahal Chaudhary,upadhriti58@example.net,917768865001,"467, Keer Street, Bettiah-109486",Eluru,877706,2023-09-02,New,12,491.260009765625
37947202,Eta Srinivasan,mitali78@example.org,910505228431,"H.No. 486, Sen Road, Silchar-440108",Nandyal,87344,2024-01-25,Regular,3,259.9599914550781
38018949,Jeet Pandey,irya08@example.net,915665475060,"584
Loke Path
Thiruvananthapuram-323286",Farrukhabad,305457,2024-09-04,Premium,17,1873.3399658203125
38048329,Harrison Loyal,niharika09@example.com,914168101745,"41/188, Bobal Ganj, Shimla-284469",Pali,987355,2024-10-01,New,1,904.760009765625
38114014,Yatin Sandal,balakrishnanchristopher@example.org,917207541281,"H.No. 349
Sami
Adoni 237515",Mumbai,438966,2024-01-03,New,12,1006.239990234375
38133873,Rehaan Borde,janya13@example.net,919494890296,"93, Das Path
Haridwar 763529",Khammam,123704,2024-04-13,Premium,10,770.7100219726562
38244021,Samaksh Oza,sankaransara@example.net,916953836060,"72/71, Randhawa, Bhubaneswar 329836",Chapra,223908,2024-04-22,Inactive,13,1326.6600341796875
38327793,Yug Brar,wallachandran@example.net,918327565210,"17
Kurian Ganj
Durgapur 843749",Nandyal,506488,2024-05-04,Inactive,12,1924.530029296875
38355752,Udyati Shenoy,ilad@example.net,917198043543,"882
Sharma Marg, Berhampore 371055",Panvel,848392,2023-10-31,Premium,20,336.2099914550781
38420886,Nidra Date,uhora@example.org,910156459577,"H.No. 06, Talwar Ganj
Singrauli 304396",Sonipat,695663,2023-04-08,New,20,1180.949951171875
38478423,Theodore Doctor,thomasdin@example.org,910273723560,"H.No. 40, Wason Ganj, Amaravati-597149",Nellore,156234,2024-03-29,Premium,3,263.29998779296875
38496400,Dhruv Bakshi,mohinibhargava@example.com,919353152162,"H.No. 60
Yogi Path
Salem 323686",Bathinda,939391,2024-03-25,Premium,11,1402.3599853515625
38549299,Ati De,thakkarpushti@example.net,916426933907,"19/65
Balakrishnan Nagar
Phagwara 309259",Asansol,880031,2023-08-14,Regular,4,234.6300048828125
38565569,Udarsh Nayar,garimabala@example.com,917985567266,"36/815, Khosla Chowk, Karaikudi-978674",Anantapuram,200521,2024-03-01,Premium,5,1765.010009765625
38568692,Guneet Ahluwalia,ocherian@example.net,915130822852,"34
Chaudhuri Circle, Bally 532014",Silchar,658648,2023-12-06,New,6,1082.9300537109375
38613295,Sai Panchal,falan03@example.com,915744398526,"32, Ramaswamy Zila, Hapur-147704",Vadodara,254021,2023-08-20,New,17,544.4500122070312
38613642,Ishani Pandya,wahab57@example.net,910518544814,"H.No. 59
Apte Chowk, Tiruvottiyur-913801",Erode,325134,2024-11-03,Regular,16,1380.0799560546875
